Row,Col,Rainfall (mm)
86,40,1153.26
86,41,1275.66
86,42,1383.37
86,43,1549.58
86,44,1645.0
86,45,1790.0
86,46,1948.46
86,47,2063.51
86,48,2074.05
86,49,-99.0
86,50,-99.0
86,51,-99.0
86,52,-99.0
86,53,-99.0
86,54,-99.0
86,55,-99.0
86,56,-99.0
86,57,-99.0
86,58,-99.0
86,59,-99.0
86,60,-99.0
86,61,-99.0
86,62,-99.0
86,63,-99.0
86,64,-99.0
86,65,-99.0
86,66,-99.0
86,67,-99.0
86,68,-99.0
86,69,-99.0
86,70,-99.0
86,71,-99.0
86,72,-99.0
86,73,-99.0
86,74,-99.0
86,75,-99.0
86,76,-99.0
86,77,-99.0
86,78,-99.0
86,79,-99.0
86,80,-99.0
86,81,-99.0
86,82,-99.0
86,83,-99.0
86,84,-99.0
86,85,-99.0
86,86,-99.0
86,87,-99.0
86,88,-99.0
86,89,-99.0
86,90,-99.0
86,91,-99.0
86,92,-99.0
86,93,-99.0
86,94,-99.0
86,95,-99.0
86,96,-99.0
86,97,-99.0
86,98,-99.0
86,99,-99.0
86,100,-99.0
86,101,-99.0
86,102,-99.0
86,103,-99.0
86,104,-99.0
86,105,-99.0
86,106,-99.0
86,107,-99.0
86,108,-99.0
86,109,-99.0
86,110,-99.0
86,111,-99.0
86,112,-99.0
86,113,-99.0
86,114,-99.0
86,115,-99.0
86,116,-99.0
86,117,-99.0
86,118,-99.0
87,0,-99.0
87,1,-99.0
87,2,-99.0
87,3,-99.0
87,4,-99.0
87,5,-99.0
87,6,-99.0
87,7,-99.0
87,8,-99.0
87,9,-99.0
87,10,-99.0
87,11,-99.0
87,12,-99.0
87,13,-99.0
87,14,-99.0
87,15,-99.0
87,16,-99.0
87,17,-99.0
87,18,-99.0
87,19,-99.0
87,20,-99.0
87,21,-99.0
87,22,-99.0
87,23,-99.0
87,24,-99.0
87,25,-99.0
87,26,773.4
87,27,752.72
87,28,748.56
87,29,843.63
87,30,920.82
87,31,1014.98
87,32,1087.31
87,33,1113.36
87,34,1107.36
87,35,1087.73
87,36,1089.27
87,37,1093.98
87,38,1146.24
87,39,1207.28
87,40,1273.68
87,41,1374.35
87,42,1515.34
87,43,1630.61
87,44,1768.7
87,45,1890.8
87,46,2032.04
87,47,2138.58
87,48,2159.45
87,49,-99.0
87,50,-99.0
87,51,-99.0
87,52,-99.0
87,53,-99.0
87,54,-99.0
87,55,-99.0
87,56,-99.0
87,57,-99.0
87,58,-99.0
87,59,-99.0
87,60,-99.0
87,61,-99.0
87,62,-99.0
87,63,-99.0
87,64,-99.0
87,65,-99.0
87,66,-99.0
87,67,-99.0
87,68,-99.0
87,69,-99.0
87,70,-99.0
87,71,-99.0
87,72,-99.0
87,73,-99.0
87,74,-99.0
87,75,-99.0
87,76,-99.0
87,77,-99.0
87,78,-99.0
87,79,-99.0
87,80,-99.0
87,81,-99.0
87,82,-99.0
87,83,-99.0
87,84,-99.0
87,85,-99.0
87,86,-99.0
87,87,-99.0
87,88,-99.0
87,89,-99.0
87,90,-99.0
87,91,-99.0
87,92,-99.0
87,93,-99.0
87,94,-99.0
87,95,-99.0
87,96,-99.0
87,97,-99.0
87,98,-99.0
87,99,-99.0
87,100,-99.0
87,101,-99.0
87,102,-99.0
87,103,-99.0
87,104,-99.0
87,105,-99.0
87,106,-99.0
87,107,-99.0
87,108,-99.0
87,109,-99.0
87,110,-99.0
87,111,-99.0
87,112,-99.0
87,113,-99.0
87,114,-99.0
87,115,-99.0
87,116,-99.0
87,117,-99.0
87,118,-99.0
88,0,-99.0
88,1,-99.0
88,2,-99.0
88,3,-99.0
88,4,-99.0
88,5,-99.0
88,6,-99.0
88,7,-99.0
88,8,-99.0
88,9,-99.0
88,10,-99.0
88,11,-99.0
88,12,-99.0
88,13,-99.0
88,14,-99.0
88,15,-99.0
88,16,-99.0
88,17,-99.0
88,18,-99.0
88,19,-99.0
88,20,-99.0
88,21,-99.0
88,22,-99.0
88,23,-99.0
88,24,-99.0
88,25,-99.0
88,26,-99.0
88,27,783.21
88,28,773.29
88,29,836.13
88,30,937.59
88,31,1007.87
88,32,1081.35
88,33,1086.84
88,34,1107.93
88,35,1120.04
88,36,1161.47
88,37,1217.62
88,38,1255.54
88,39,1332.31
88,40,1416.82
88,41,1464.11
88,42,1601.04
88,43,1735.13
88,44,1904.09
88,45,2037.78
88,46,2119.55
88,47,2226.79
88,48,-99.0
88,49,-99.0
88,50,-99.0
88,51,-99.0
88,52,-99.0
88,53,-99.0
88,54,-99.0
88,55,-99.0
88,56,-99.0
88,57,-99.0
88,58,-99.0
88,59,-99.0
88,60,-99.0
88,61,-99.0
88,62,-99.0
88,63,-99.0
88,64,-99.0
88,65,-99.0
88,66,-99.0
88,67,-99.0
88,68,-99.0
88,69,-99.0
88,70,-99.0
88,71,-99.0
88,72,-99.0
88,73,-99.0
88,74,-99.0
88,75,-99.0
88,76,-99.0
88,77,-99.0
88,78,-99.0
88,79,-99.0
88,80,-99.0
88,81,-99.0
88,82,-99.0
88,83,-99.0
88,84,-99.0
88,85,-99.0
88,86,-99.0
88,87,-99.0
88,88,-99.0
88,89,-99.0
88,90,-99.0
88,91,-99.0
88,92,-99.0
88,93,-99.0
88,94,-99.0
88,95,-99.0
88,96,-99.0
88,97,-99.0
88,98,-99.0
88,99,-99.0
88,100,-99.0
88,101,-99.0
88,102,-99.0
88,103,-99.0
88,104,-99.0
88,105,-99.0
88,106,-99.0
88,107,-99.0
88,108,-99.0
88,109,-99.0
88,110,-99.0
88,111,-99.0
88,112,-99.0
88,113,-99.0
88,114,-99.0
88,115,-99.0
88,116,-99.0
88,117,-99.0
88,118,-99.0
89,0,-99.0
89,1,-99.0
89,2,-99.0
89,3,-99.0
89,4,-99.0
89,5,-99.0
89,6,-99.0
89,7,-99.0
89,8,-99.0
89,9,-99.0
89,10,-99.0
89,11,-99.0
89,12,-99.0
89,13,-99.0
89,14,-99.0
89,15,-99.0
89,16,-99.0
89,17,-99.0
89,18,-99.0
89,19,-99.0
89,20,-99.0
89,21,-99.0
89,22,-99.0
89,23,-99.0
89,24,-99.0
89,25,-99.0
89,26,-99.0
89,27,934.07
89,28,845.39
89,29,896.16
89,30,972.02
89,31,1045.78
89,32,1068.71
89,33,1100.31
89,34,1143.28
89,35,1174.07
89,36,1291.63
89,37,1350.67
89,38,1382.63
89,39,1441.88
89,40,1505.42
89,41,1648.07
89,42,1719.4
89,43,1904.29
89,44,2040.45
89,45,2158.3
89,46,2251.86
89,47,2316.44
89,48,2326.7
89,49,-99.0
89,50,-99.0
89,51,-99.0
89,52,-99.0
89,53,-99.0
89,54,-99.0
89,55,-99.0
89,56,-99.0
89,57,-99.0
89,58,-99.0
89,59,-99.0
89,60,-99.0
89,61,-99.0
89,62,-99.0
89,63,-99.0
89,64,-99.0
89,65,-99.0
89,66,-99.0
89,67,-99.0
89,68,-99.0
89,69,-99.0
89,70,-99.0
89,71,-99.0
89,72,-99.0
89,73,-99.0
89,74,-99.0
89,75,-99.0
89,76,-99.0
89,77,-99.0
89,78,-99.0
89,79,-99.0
89,80,-99.0
89,81,-99.0
89,82,-99.0
89,83,-99.0
89,84,-99.0
89,85,-99.0
89,86,-99.0
89,87,-99.0
89,88,-99.0
89,89,-99.0
89,90,-99.0
89,91,-99.0
89,92,-99.0
89,93,-99.0
89,94,-99.0
89,95,-99.0
89,96,-99.0
89,97,-99.0
89,98,-99.0
89,99,2189.8
89,100,-99.0
89,101,-99.0
89,102,-99.0
89,103,-99.0
89,104,-99.0
89,105,-99.0
89,106,-99.0
89,107,-99.0
89,108,-99.0
89,109,-99.0
89,110,-99.0
89,111,-99.0
89,112,-99.0
89,113,-99.0
89,114,-99.0
89,115,-99.0
89,116,-99.0
89,117,-99.0
89,118,-99.0
90,0,-99.0
90,1,-99.0
90,2,-99.0
90,3,-99.0
90,4,-99.0
90,5,-99.0
90,6,-99.0
90,7,-99.0
90,8,-99.0
90,9,-99.0
90,10,-99.0
90,11,-99.0
90,12,-99.0
90,13,-99.0
90,14,-99.0
90,15,-99.0
90,16,-99.0
90,17,-99.0
90,18,-99.0
90,19,-99.0
90,20,-99.0
90,21,-99.0
90,22,-99.0
90,23,-99.0
90,24,-99.0
90,25,-99.0
90,26,-99.0
90,27,1001.42
90,28,998.52
90,29,988.77
90,30,994.77
90,31,1021.24
90,32,1082.95
90,33,1153.52
90,34,1237.76
90,35,1354.92
90,36,1446.48
90,37,1515.23
90,38,1540.93
90,39,1618.25
90,40,1718.07
90,41,1800.32
90,42,1889.48
90,43,1999.6
90,44,2102.24
90,45,2219.32
90,46,2313.77
90,47,2398.95
90,48,2398.74
90,49,-99.0
90,50,-99.0
90,51,-99.0
90,52,-99.0
90,53,-99.0
90,54,-99.0
90,55,-99.0
90,56,-99.0
90,57,-99.0
90,58,-99.0
90,59,-99.0
90,60,-99.0
90,61,-99.0
90,62,-99.0
90,63,-99.0
90,64,-99.0
90,65,-99.0
90,66,-99.0
90,67,-99.0
90,68,-99.0
90,69,-99.0
90,70,-99.0
90,71,-99.0
90,72,-99.0
90,73,-99.0
90,74,-99.0
90,75,-99.0
90,76,-99.0
90,77,-99.0
90,78,-99.0
90,79,-99.0
90,80,-99.0
90,81,-99.0
90,82,-99.0
90,83,-99.0
90,84,-99.0
90,85,-99.0
90,86,-99.0
90,87,-99.0
90,88,-99.0
90,89,-99.0
90,90,-99.0
90,91,-99.0
90,92,-99.0
90,93,-99.0
90,94,-99.0
90,95,-99.0
90,96,-99.0
90,97,-99.0
90,98,-99.0
90,99,2116.36
90,100,-99.0
90,101,-99.0
90,102,-99.0
90,103,-99.0
90,104,-99.0
90,105,-99.0
90,106,-99.0
90,107,-99.0
90,108,-99.0
90,109,-99.0
90,110,-99.0
90,111,-99.0
90,112,-99.0
90,113,-99.0
90,114,-99.0
90,115,-99.0
90,116,-99.0
90,117,-99.0
90,118,-99.0
91,0,-99.0
91,1,-99.0
91,2,-99.0
91,3,-99.0
91,4,-99.0
91,5,-99.0
91,6,-99.0
91,7,-99.0
91,8,-99.0
91,9,-99.0
91,10,-99.0
91,11,-99.0
91,12,-99.0
91,13,-99.0
91,14,-99.0
91,15,-99.0
91,16,-99.0
91,17,-99.0
91,18,-99.0
91,19,-99.0
91,20,-99.0
91,21,-99.0
91,22,-99.0
91,23,-99.0
91,24,-99.0
91,25,-99.0
91,26,-99.0
91,27,1075.12
91,28,1108.98
91,29,1122.24
91,30,1057.67
91,31,1057.99
91,32,1113.3
91,33,1194.55
91,34,1321.55
91,35,1434.39
91,36,1556.97
91,37,1657.15
91,38,1729.64
91,39,1816.12
91,40,1803.3
91,41,1875.6
91,42,1960.34
91,43,2049.58
91,44,2120.79
91,45,2213.3
91,46,2328.48
91,47,2408.54
91,48,2427.8
91,49,-99.0
91,50,-99.0
91,51,-99.0
91,52,-99.0
91,53,-99.0
91,54,-99.0
91,55,-99.0
91,56,-99.0
91,57,-99.0
91,58,-99.0
91,59,-99.0
91,60,-99.0
91,61,-99.0
91,62,-99.0
91,63,-99.0
91,64,-99.0
91,65,-99.0
91,66,-99.0
91,67,-99.0
91,68,-99.0
91,69,-99.0
91,70,-99.0
91,71,-99.0
91,72,-99.0
91,73,-99.0
91,74,-99.0
91,75,-99.0
91,76,-99.0
91,77,-99.0
91,78,-99.0
91,79,-99.0
91,80,-99.0
91,81,-99.0
91,82,-99.0
91,83,-99.0
91,84,-99.0
91,85,-99.0
91,86,-99.0
91,87,-99.0
91,88,-99.0
91,89,-99.0
91,90,-99.0
91,91,-99.0
91,92,-99.0
91,93,-99.0
91,94,-99.0
91,95,-99.0
91,96,-99.0
91,97,-99.0
91,98,-99.0
91,99,2074.23
91,100,-99.0
91,101,-99.0
91,102,-99.0
91,103,-99.0
91,104,-99.0
91,105,-99.0
91,106,-99.0
91,107,-99.0
91,108,-99.0
91,109,-99.0
91,110,-99.0
91,111,-99.0
91,112,-99.0
91,113,-99.0
91,114,-99.0
91,115,-99.0
91,116,-99.0
91,117,-99.0
91,118,-99.0
92,0,-99.0
92,1,-99.0
92,2,-99.0
92,3,-99.0
92,4,-99.0
92,5,-99.0
92,6,-99.0
92,7,-99.0
92,8,-99.0
92,9,-99.0
92,10,-99.0
92,11,-99.0
92,12,-99.0
92,13,-99.0
92,14,-99.0
92,15,-99.0
92,16,-99.0
92,17,-99.0
92,18,-99.0
92,19,-99.0
92,20,-99.0
92,21,-99.0
92,22,-99.0
92,23,-99.0
92,24,-99.0
92,25,-99.0
92,26,-99.0
92,27,-99.0
92,28,1123.18
92,29,1130.55
92,30,1129.27
92,31,1143.55
92,32,1151.04
92,33,1259.82
92,34,1341.27
92,35,1487.48
92,36,1614.58
92,37,1802.02
92,38,1860.99
92,39,1922.29
92,40,1907.98
92,41,1913.91
92,42,1994.37
92,43,2077.23
92,44,2155.47
92,45,2208.83
92,46,2283.55
92,47,2369.36
92,48,2342.34
92,49,-99.0
92,50,-99.0
92,51,-99.0
92,52,-99.0
92,53,-99.0
92,54,-99.0
92,55,-99.0
92,56,-99.0
92,57,-99.0
92,58,-99.0
92,59,-99.0
92,60,-99.0
92,61,-99.0
92,62,-99.0
92,63,-99.0
92,64,-99.0
92,65,-99.0
92,66,-99.0
92,67,-99.0
92,68,-99.0
92,69,-99.0
92,70,-99.0
92,71,-99.0
92,72,-99.0
92,73,-99.0
92,74,-99.0
92,75,-99.0
92,76,-99.0
92,77,-99.0
92,78,-99.0
92,79,-99.0
92,80,-99.0
92,81,-99.0
92,82,-99.0
92,83,-99.0
92,84,-99.0
92,85,-99.0
92,86,-99.0
92,87,-99.0
92,88,-99.0
92,89,-99.0
92,90,-99.0
92,91,-99.0
92,92,-99.0
92,93,-99.0
92,94,-99.0
92,95,-99.0
92,96,-99.0
92,97,-99.0
92,98,-99.0
92,99,2087.3
92,100,-99.0
92,101,-99.0
92,102,-99.0
92,103,-99.0
92,104,-99.0
92,105,-99.0
92,106,-99.0
92,107,-99.0
92,108,-99.0
92,109,-99.0
92,110,-99.0
92,111,-99.0
92,112,-99.0
92,113,-99.0
92,114,-99.0
92,115,-99.0
92,116,-99.0
92,117,-99.0
92,118,-99.0
93,0,-99.0
93,1,-99.0
93,2,-99.0
93,3,-99.0
93,4,-99.0
93,5,-99.0
93,6,-99.0
93,7,-99.0
93,8,-99.0
93,9,-99.0
93,10,-99.0
93,11,-99.0
93,12,-99.0
93,13,-99.0
93,14,-99.0
93,15,-99.0
93,16,-99.0
93,17,-99.0
93,18,-99.0
93,19,-99.0
93,20,-99.0
93,21,-99.0
93,22,-99.0
93,23,-99.0
93,24,-99.0
93,25,-99.0
93,26,-99.0
93,27,-99.0
93,28,1180.91
93,29,1180.91
93,30,1147.38
93,31,1170.33
93,32,1204.1
93,33,1289.57
93,34,1408.71
93,35,1581.32
93,36,1697.26
93,37,1851.57
93,38,1949.32
93,39,1990.63
93,40,1956.07
93,41,1919.85
93,42,1985.87
93,43,2051.02
93,44,2078.15
93,45,2115.01
93,46,2201.25
93,47,2299.51
93,48,-99.0
93,49,-99.0
93,50,-99.0
93,51,-99.0
93,52,-99.0
93,53,-99.0
93,54,-99.0
93,55,-99.0
93,56,-99.0
93,57,-99.0
93,58,-99.0
93,59,-99.0
93,60,-99.0
93,61,-99.0
93,62,-99.0
93,63,-99.0
93,64,-99.0
93,65,-99.0
93,66,-99.0
93,67,-99.0
93,68,-99.0
93,69,-99.0
93,70,-99.0
93,71,-99.0
93,72,-99.0
93,73,-99.0
93,74,-99.0
93,75,-99.0
93,76,-99.0
93,77,-99.0
93,78,-99.0
93,79,-99.0
93,80,-99.0
93,81,-99.0
93,82,-99.0
93,83,-99.0
93,84,-99.0
93,85,-99.0
93,86,-99.0
93,87,-99.0
93,88,-99.0
93,89,-99.0
93,90,-99.0
93,91,-99.0
93,92,-99.0
93,93,-99.0
93,94,-99.0
93,95,-99.0
93,96,-99.0
93,97,-99.0
93,98,-99.0
93,99,2207.92
93,100,-99.0
93,101,-99.0
93,102,-99.0
93,103,-99.0
93,104,-99.0
93,105,-99.0
93,106,-99.0
93,107,-99.0
93,108,-99.0
93,109,-99.0
93,110,-99.0
93,111,-99.0
93,112,-99.0
93,113,-99.0
93,114,-99.0
93,115,-99.0
93,116,-99.0
93,117,-99.0
93,118,-99.0
94,0,-99.0
94,1,-99.0
94,2,-99.0
94,3,-99.0
94,4,-99.0
94,5,-99.0
94,6,-99.0
94,7,-99.0
94,8,-99.0
94,9,-99.0
94,10,-99.0
94,11,-99.0
94,12,-99.0
94,13,-99.0
94,14,-99.0
94,15,-99.0
94,16,-99.0
94,17,-99.0
94,18,-99.0
94,19,-99.0
94,20,-99.0
94,21,-99.0
94,22,-99.0
94,23,-99.0
94,24,-99.0
94,25,-99.0
94,26,-99.0
94,27,-99.0
94,28,-99.0
94,29,1220.34
94,30,1166.04
94,31,1178.33
94,32,1230.43
94,33,1353.25
94,34,1504.39
94,35,1614.81
94,36,1710.11
94,37,1844.0
94,38,1947.88
94,39,1993.54
94,40,1972.3
94,41,1888.41
94,42,1894.21
94,43,1986.04
94,44,2019.66
94,45,2084.57
94,46,2185.51
94,47,2231.73
94,48,-99.0
94,49,-99.0
94,50,-99.0
94,51,-99.0
94,52,-99.0
94,53,-99.0
94,54,-99.0
94,55,-99.0
94,56,-99.0
94,57,-99.0
94,58,-99.0
94,59,-99.0
94,60,-99.0
94,61,-99.0
94,62,-99.0
94,63,-99.0
94,64,-99.0
94,65,-99.0
94,66,-99.0
94,67,-99.0
94,68,-99.0
94,69,-99.0
94,70,-99.0
94,71,-99.0
94,72,-99.0
94,73,-99.0
94,74,-99.0
94,75,-99.0
94,76,-99.0
94,77,-99.0
94,78,-99.0
94,79,-99.0
94,80,-99.0
94,81,-99.0
94,82,-99.0
94,83,-99.0
94,84,-99.0
94,85,-99.0
94,86,-99.0
94,87,-99.0
94,88,-99.0
94,89,-99.0
94,90,-99.0
94,91,-99.0
94,92,-99.0
94,93,-99.0
94,94,-99.0
94,95,-99.0
94,96,-99.0
94,97,-99.0
94,98,-99.0
94,99,-99.0
94,100,-99.0
94,101,-99.0
94,102,-99.0
94,103,-99.0
94,104,-99.0
94,105,-99.0
94,106,-99.0
94,107,-99.0
94,108,-99.0
94,109,-99.0
94,110,-99.0
94,111,-99.0
94,112,-99.0
94,113,-99.0
94,114,-99.0
94,115,-99.0
94,116,-99.0
94,117,-99.0
94,118,-99.0
95,0,-99.0
95,1,-99.0
95,2,-99.0
95,3,-99.0
95,4,-99.0
95,5,-99.0
95,6,-99.0
95,7,-99.0
95,8,-99.0
95,9,-99.0
95,10,-99.0
95,11,-99.0
95,12,-99.0
95,13,-99.0
95,14,-99.0
95,15,-99.0
95,16,-99.0
95,17,-99.0
95,18,-99.0
95,19,-99.0
95,20,-99.0
95,21,-99.0
95,22,-99.0
95,23,-99.0
95,24,-99.0
95,25,-99.0
95,26,-99.0
95,27,-99.0
95,28,-99.0
95,29,1360.19
95,30,1316.34
95,31,1283.64
95,32,1343.02
95,33,1419.01
95,34,1552.72
95,35,1685.29
95,36,1769.54
95,37,1850.35
95,38,1919.08
95,39,1965.05
95,40,1926.59
95,41,1878.0
95,42,1911.89
95,43,1941.63
95,44,1999.86
95,45,2066.27
95,46,2131.2
95,47,-99.0
95,48,-99.0
95,49,-99.0
95,50,-99.0
95,51,-99.0
95,52,-99.0
95,53,-99.0
95,54,-99.0
95,55,-99.0
95,56,-99.0
95,57,-99.0
95,58,-99.0
95,59,-99.0
95,60,-99.0
95,61,-99.0
95,62,-99.0
95,63,-99.0
95,64,-99.0
95,65,-99.0
95,66,-99.0
95,67,-99.0
95,68,-99.0
95,69,-99.0
95,70,-99.0
95,71,-99.0
95,72,-99.0
95,73,-99.0
95,74,-99.0
95,75,-99.0
95,76,-99.0
95,77,-99.0
95,78,-99.0
95,79,-99.0
95,80,-99.0
95,81,-99.0
95,82,-99.0
95,83,-99.0
95,84,-99.0
95,85,-99.0
95,86,-99.0
95,87,-99.0
95,88,-99.0
95,89,-99.0
95,90,-99.0
95,91,-99.0
95,92,-99.0
95,93,-99.0
95,94,-99.0
95,95,-99.0
95,96,-99.0
95,97,-99.0
95,98,2349.08
95,99,-99.0
95,100,-99.0
95,101,-99.0
95,102,-99.0
95,103,-99.0
95,104,-99.0
95,105,-99.0
95,106,-99.0
95,107,-99.0
95,108,-99.0
95,109,-99.0
95,110,-99.0
95,111,-99.0
95,112,-99.0
95,113,-99.0
95,114,-99.0
95,115,-99.0
95,116,-99.0
95,117,-99.0
95,118,-99.0
96,0,-99.0
96,1,-99.0
96,2,-99.0
96,3,-99.0
96,4,-99.0
96,5,-99.0
96,6,-99.0
96,7,-99.0
96,8,-99.0
96,9,-99.0
96,10,-99.0
96,11,-99.0
96,12,-99.0
96,13,-99.0
96,14,-99.0
96,15,-99.0
96,16,-99.0
96,17,-99.0
96,18,-99.0
96,19,-99.0
96,20,-99.0
96,21,-99.0
96,22,-99.0
96,23,-99.0
96,24,-99.0
96,25,-99.0
96,26,-99.0
96,27,-99.0
96,28,-99.0
96,29,-99.0
96,30,1535.55
96,31,1453.63
96,32,1450.17
96,33,1489.15
96,34,1582.65
96,35,1713.46
96,36,1772.88
96,37,1798.84
96,38,1837.4
96,39,1881.32
96,40,1886.76
96,41,1867.82
96,42,1899.42
96,43,1925.34
96,44,1991.82
96,45,2135.49
96,46,2176.93
96,47,-99.0
96,48,-99.0
96,49,-99.0
96,50,-99.0
96,51,-99.0
96,52,-99.0
96,53,-99.0
96,54,-99.0
96,55,-99.0
96,56,-99.0
96,57,-99.0
96,58,-99.0
96,59,-99.0
96,60,-99.0
96,61,-99.0
96,62,-99.0
96,63,-99.0
96,64,-99.0
96,65,-99.0
96,66,-99.0
96,67,-99.0
96,68,-99.0
96,69,-99.0
96,70,-99.0
96,71,-99.0
96,72,-99.0
96,73,-99.0
96,74,-99.0
96,75,-99.0
96,76,-99.0
96,77,-99.0
96,78,-99.0
96,79,-99.0
96,80,-99.0
96,81,-99.0
96,82,-99.0
96,83,-99.0
96,84,-99.0
96,85,-99.0
96,86,-99.0
96,87,-99.0
96,88,-99.0
96,89,-99.0
96,90,-99.0
96,91,-99.0
96,92,-99.0
96,93,-99.0
96,94,-99.0
96,95,-99.0
96,96,-99.0
96,97,-99.0
96,98,-99.0
96,99,-99.0
96,100,-99.0
96,101,-99.0
96,102,-99.0
96,103,-99.0
96,104,-99.0
96,105,-99.0
96,106,-99.0
96,107,-99.0
96,108,-99.0
96,109,-99.0
96,110,-99.0
96,111,-99.0
96,112,-99.0
96,113,-99.0
96,114,-99.0
96,115,-99.0
96,116,-99.0
96,117,-99.0
96,118,-99.0
97,0,-99.0
97,1,-99.0
97,2,-99.0
97,3,-99.0
97,4,-99.0
97,5,-99.0
97,6,-99.0
97,7,-99.0
97,8,-99.0
97,9,-99.0
97,10,-99.0
97,11,-99.0
97,12,-99.0
97,13,-99.0
97,14,-99.0
97,15,-99.0
97,16,-99.0
97,17,-99.0
97,18,-99.0
97,19,-99.0
97,20,-99.0
97,21,-99.0
97,22,-99.0
97,23,-99.0
97,24,-99.0
97,25,-99.0
97,26,-99.0
97,27,-99.0
97,28,-99.0
97,29,-99.0
97,30,-99.0
97,31,1542.09
97,32,1474.16
97,33,1414.62
97,34,1485.83
97,35,1629.97
97,36,1681.81
97,37,1752.54
97,38,1772.28
97,39,1816.17
97,40,1837.4
97,41,1874.11
97,42,1883.0
97,43,1962.68
97,44,1995.74
97,45,2094.01
97,46,2184.67
97,47,-99.0
97,48,-99.0
97,49,-99.0
97,50,-99.0
97,51,-99.0
97,52,-99.0
97,53,-99.0
97,54,-99.0
97,55,-99.0
97,56,-99.0
97,57,-99.0
97,58,-99.0
97,59,-99.0
97,60,-99.0
97,61,-99.0
97,62,-99.0
97,63,-99.0
97,64,-99.0
97,65,-99.0
97,66,-99.0
97,67,-99.0
97,68,-99.0
97,69,-99.0
97,70,-99.0
97,71,-99.0
97,72,-99.0
97,73,-99.0
97,74,-99.0
97,75,-99.0
97,76,-99.0
97,77,-99.0
97,78,-99.0
97,79,-99.0
97,80,-99.0
97,81,-99.0
97,82,-99.0
97,83,-99.0
97,84,-99.0
97,85,-99.0
97,86,-99.0
97,87,-99.0
97,88,-99.0
97,89,-99.0
97,90,-99.0
97,91,-99.0
97,92,-99.0
97,93,-99.0
97,94,-99.0
97,95,-99.0
97,96,-99.0
97,97,-99.0
97,98,2394.5
97,99,-99.0
97,100,-99.0
97,101,-99.0
97,102,-99.0
97,103,-99.0
97,104,-99.0
97,105,-99.0
97,106,-99.0
97,107,-99.0
97,108,-99.0
97,109,-99.0
97,110,-99.0
97,111,-99.0
97,112,-99.0
97,113,-99.0
97,114,-99.0
97,115,-99.0
97,116,-99.0
97,117,-99.0
97,118,-99.0
98,0,-99.0
98,1,-99.0
98,2,-99.0
98,3,-99.0
98,4,-99.0
98,5,-99.0
98,6,-99.0
98,7,-99.0
98,8,-99.0
98,9,-99.0
98,10,-99.0
98,11,-99.0
98,12,-99.0
98,13,-99.0
98,14,-99.0
98,15,-99.0
98,16,-99.0
98,17,-99.0
98,18,-99.0
98,19,-99.0
98,20,-99.0
98,21,-99.0
98,22,-99.0
98,23,-99.0
98,24,-99.0
98,25,-99.0
98,26,-99.0
98,27,-99.0
98,28,-99.0
98,29,-99.0
98,30,-99.0
98,31,1512.72
98,32,1482.69
98,33,1437.25
98,34,1415.26
98,35,1446.77
98,36,1554.98
98,37,1666.05
98,38,1724.66
98,39,1798.71
98,40,1831.76
98,41,1845.71
98,42,1866.19
98,43,1900.92
98,44,1951.85
98,45,2034.53
98,46,2105.97
98,47,-99.0
98,48,-99.0
98,49,-99.0
98,50,-99.0
98,51,-99.0
98,52,-99.0
98,53,-99.0
98,54,-99.0
98,55,-99.0
98,56,-99.0
98,57,-99.0
98,58,-99.0
98,59,-99.0
98,60,-99.0
98,61,-99.0
98,62,-99.0
98,63,-99.0
98,64,-99.0
98,65,-99.0
98,66,-99.0
98,67,-99.0
98,68,-99.0
98,69,-99.0
98,70,-99.0
98,71,-99.0
98,72,-99.0
98,73,-99.0
98,74,-99.0
98,75,-99.0
98,76,-99.0
98,77,-99.0
98,78,-99.0
98,79,-99.0
98,80,-99.0
98,81,-99.0
98,82,-99.0
98,83,-99.0
98,84,-99.0
98,85,-99.0
98,86,-99.0
98,87,-99.0
98,88,-99.0
98,89,-99.0
98,90,-99.0
98,91,-99.0
98,92,-99.0
98,93,-99.0
98,94,-99.0
98,95,-99.0
98,96,-99.0
98,97,-99.0
98,98,-99.0
98,99,-99.0
98,100,-99.0
98,101,-99.0
98,102,-99.0
98,103,-99.0
98,104,-99.0
98,105,-99.0
98,106,-99.0
98,107,-99.0
98,108,-99.0
98,109,-99.0
98,110,-99.0
98,111,-99.0
98,112,-99.0
98,113,-99.0
98,114,-99.0
98,115,-99.0
98,116,-99.0
98,117,-99.0
98,118,-99.0
99,0,-99.0
99,1,-99.0
99,2,-99.0
99,3,-99.0
99,4,-99.0
99,5,-99.0
99,6,-99.0
99,7,-99.0
99,8,-99.0
99,9,-99.0
99,10,-99.0
99,11,-99.0
99,12,-99.0
99,13,-99.0
99,14,-99.0
99,15,-99.0
99,16,-99.0
99,17,-99.0
99,18,-99.0
99,19,-99.0
99,20,-99.0
99,21,-99.0
99,22,-99.0
99,23,-99.0
99,24,-99.0
99,25,-99.0
99,26,-99.0
99,27,-99.0
99,28,-99.0
99,29,-99.0
99,30,-99.0
99,31,-99.0
99,32,1377.02
99,33,1374.76
99,34,1355.29
99,35,1386.12
99,36,1509.79
99,37,1603.63
99,38,1710.69
99,39,1756.93
99,40,1790.05
99,41,1831.79
99,42,1826.99
99,43,1848.43
99,44,1851.71
99,45,1839.58
99,46,1936.94
99,47,-99.0
